Pg_0,Pg_1,Pg_2,Pg_3,Pg_4,Pg_5,Pg_6,Pg_7,Pg_8,Pg_9,contingency_index,W_k,u_j_0,Z_k_0,u_j_1,Z_k_1,u_j_2,Z_k_2,u_j_3,Z_k_3,u_j_4,Z_k_4
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,50,3.493926005880862e-09,7.942766780185658,2.6118494024573763e-10,4.633699049868756,6.471304892489994e-13,7.942767009921724,1.6356050626923878e-10,2.0022608366536367,1.4004938040148505e-09,7.942766955134288,1.1744633115609312e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,51,2.711804347708887e-09,7.942766780184633,2.0936123299283625e-10,4.653838876239434,5.135454044202802e-13,7.942767009921244,1.3064123255842595e-10,2.002260836655766,1.4083491764094446e-09,7.942766955133934,6.759351376916524e-13
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,52,1.0482649118491557e-10,7.942766780184281,5.463021387367183e-12,4.614785516162097,1.8828007970005387e-14,7.9427670099209,6.1807429354408674e-12,2.0022608366557657,2.80596913676381e-12,7.942766955133945,3.1351378990972793e-12
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,53,3.3255994585296863e-09,7.9427667801858,2.495668088880739e-10,4.63041111112654,6.196784532893562e-13,7.942767009921796,1.5653627515275194e-10,2.002260836653429,1.331544809408933e-09,7.94276695513431,1.122727575891524e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,54,3.222737256297463e-09,7.942766780185669,2.431349957234646e-10,4.628916551172881,6.04250989258017e-13,7.942767009921693,1.525755360727934e-10,2.0022608366534445,1.2956156062356818e-09,7.9427669551342275,1.0939897485019187e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,55,3.411224491439832e-09,7.942766780185908,2.5509074099462273e-10,4.630967865938783,6.332245685066506e-13,7.942767009921882,1.5998164429065844e-10,2.002260836653408,1.3552241571014439e-09,7.94276695513438,1.1475899969980343e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,56,3.6634050467613724e-09,7.94276678018588,2.73638742730389e-10,4.639343032890868,6.761053995100631e-13,7.942767009921897,1.7121994098220793e-10,2.0022608366536074,1.4724521670892672e-09,7.942766955134425,1.2300787532782216e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,57,3.2263307870795e-09,7.942766780185651,2.4284152691452703e-10,4.628928791317649,6.035225284927205e-13,7.942767009921681,1.5239221028790256e-10,2.002260836653458,1.2938142795697639e-09,7.94276695513422,1.0926735074879553e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,58,3.2304110147355887e-09,7.942766780185654,2.4308891525764175e-10,4.62889940321288,6.041414023507138e-13,7.942767009921684,1.5254427401007498e-10,2.0022608366534573,1.2960177958476592e-09,7.942766955134223,1.0937846999669011e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,59,3.25338409387149e-09,7.942766780185596,2.4243871900079547e-10,4.629772416727393,6.022638664343332e-13,7.942767009921644,1.5208682567030892e-10,2.0022608366535124,1.3197721262221769e-09,7.942766955134194,1.0908828380732072e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,60,3.2192750772505386e-09,7.942766780185676,2.4312136570292993e-10,4.628899096987627,6.042229012663282e-13,7.942767009921696,1.5256512244331438e-10,2.00226083665344,1.2962255195242804e-09,7.942766955134228,1.0939319949902924e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,61,3.390993115489472e-09,7.942766780185368,2.550117025733693e-10,4.630001507087927,6.327848897020906e-13,7.9427670099212895,1.2149929372133085e-10,2.0022608366538273,1.35824529990104e-09,7.942766955134144,1.1467540371084187e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,62,2.6768935513322295e-09,7.942766780184873,2.0446000545630047e-10,4.632891132679702,5.087078694344237e-13,7.942767009921098,1.2900138537684864e-10,2.002260836653696,1.0664393134300294e-09,7.942766955133692,9.212882104271218e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,63,3.6675558484043905e-09,7.942766780185775,2.7426734362016083e-10,4.639064378354232,6.776774024732879e-13,7.942767009921818,1.7157891955761832e-10,2.0022608366536376,1.4652676201453857e-09,7.94276695513436,1.2328257815405692e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,64,3.6647616322484974e-09,7.942766780186098,2.719998339376431e-10,4.630966952233137,6.750297490780653e-13,7.942767009922057,1.705557764445352e-10,2.002260836653493,1.452902848803834e-09,7.94276695513455,1.2233958031201574e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,65,3.310897544622762e-09,7.9427667801855275,2.4684326977351933e-10,4.629432471714256,6.132930222772878e-13,7.942767009921612,1.5490618021926806e-10,2.0022608366536216,1.3138347593650749e-09,7.942766955134196,1.1108523608966536e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,66,3.2204604049260115e-09,7.942766780185676,2.432592448844922e-10,4.628901663144773,6.045609560918791e-13,7.942767009921698,1.5265290561297757e-10,2.0022608366534373,1.296655255342298e-09,7.94276695513423,1.0945467239711048e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,67,3.2992758259815934e-09,7.942766780185217,2.4858153528342315e-10,4.641069799729999,6.133373648702386e-13,7.942767009921386,1.5526792945686158e-10,2.002260836653807,1.33302930166428e-09,7.9427669551340205,1.1171064172402388e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,68,3.465018047296635e-09,7.942766780185848,2.534959298630749e-10,4.634951215963256,6.361431498764082e-13,7.942767009921858,1.6088690106368126e-10,2.002260836653458,1.3668168159202926e-09,7.942766955134364,1.1550528358558447e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,69,3.1836124513723417e-09,7.942766780184723,9.56348622654063e-11,4.632211048754097,6.02694647365411e-13,7.9427670099219245,1.525025563781718e-10,2.002260836653392,1.2907705221569836e-09,7.9427669551344104,1.0921713300921975e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,70,5.5782548047036556e-09,7.942766780187445,3.999041022449958e-10,4.641609226546656,1.0138716088454865e-12,7.9427670099233305,2.5972114768136705e-10,2.0022608366563026,2.208539322114315e-09,7.942766955135801,1.8379772227424922e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,71,2.0946364735707648,7.942766780184277,31.803271033240126,4.6302446023860675,1.6313995331239017e-16,7.942767009920894,-1.806959638982099e-12,2.0022608366557693,5.987875662646776e-12,7.942766955133941,-1.8251129003224285e-12
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,72,3.686933078817025e-09,7.942766780184943,2.803463489295094e-10,4.628928805838971,6.965147150480396e-13,7.942767009921277,1.7602636425541443e-10,2.002260836654528,1.4969365489384844e-09,7.942766955134071,1.262969424038792e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,73,2.675030232979835,7.942766780184277,1.2892761539399553e-11,4.63274774359986,4.878585576148612e-17,7.942767009920893,32.05629358761253,2.0022608366557693,1.824876611020096e-11,7.942766955133941,1.2874607409382563e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,74,3.183836960246739e-09,7.94276678018571,2.3884874551178393e-10,4.628870132530234,5.935496906241106e-13,7.942767009921712,1.4987232476979037e-10,2.002260836653465,1.2732629508309384e-09,7.942766955134226,1.0746189349907557e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,75,3.18904317703663e-09,7.942766780185699,2.388248078226211e-10,4.6288702274973526,5.934900569484373e-13,7.942767009921706,1.4985728212100795e-10,2.0022608366534733,1.273134860850127e-09,7.942766955134223,1.074511030995512e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,76,2.265614883034171e-09,7.942766780184234,1.8255746536400216e-10,4.620521680499014,4.553519701819546e-13,7.942767009920786,1.1494744187179679e-10,2.0022608366556933,1.02055264533405e-09,7.9427669551337186,8.23113839921574e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,77,0.018115014150059908,7.942766780184278,1.9402827966233763e-13,4.618933634418469,4.1300678316349764e-17,7.942767009920894,1.89655334882019e-13,2.002260836655769,8.017182615589517,7.942766955133941,1.86554644607402e-13
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,78,3.792375447830533e-09,7.942766780183717,3.071077048442585e-10,4.628542213726472,7.584457006099605e-13,7.942767009920752,1.9099807603258036e-10,2.0022608366538313,1.2321396333060054e-09,7.942766955133744,2.2191204104425664e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,79,4.074217790219747e-09,7.942766780186073,3.351722517224462e-10,4.6284176440384766,8.305805542671528e-13,7.942767009923452,2.1003063649623935e-10,2.002260836652998,1.7923003771254288e-09,7.9427669551379765,1.5041314067455054e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,80,3.2102711235578026e-09,7.942766780185804,2.411259218527988e-10,4.628435321967899,5.994561643609328e-13,7.942767009921782,1.513654636998888e-10,2.0022608366534427,1.2861103723319795e-09,7.942766955134282,1.0850097540464165e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,81,185.54698502567078,7.942766780184277,-50.10020335223623,12.613892426751862,-3.6528562884111304e-13,7.942767009920894,-50.100203354338426,2.002260836655769,-49.973398497999604,7.942766955133941,-50.10020275014744
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,0,4.384419254687944e-11,7.876904471104343,1.2272187953835925e-12,4.500515352081546,8.10112198997494e-15,7.859319102445667,8.025649084484849e-13,2.000001311293238,8.624595909401059e-08,8.026016530107125,6.064266996844499e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,1,4.4983281975756154e-11,7.8769044711043446,1.195056793305062e-12,4.503833535522724,8.019304917633603e-15,7.859319102445669,8.039068697716176e-13,2.0000013112932464,8.547147497964375e-08,8.026016530107118,6.009797284972601e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,2,5.364561254873028e-11,7.876904471104343,1.50972751606773e-12,4.5007874653736595,1.0011826202780328e-14,7.859319102445667,9.943020275476311e-13,2.0000013112932384,1.066187552402524e-07,8.02601653010713,7.496749681253079e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,3,5.57263621100505e-11,7.876904471104343,1.5682915128332668e-12,4.500851777453175,1.0412856880490862e-14,7.859319102445667,1.0348682053498461e-12,2.0000013112932384,1.108965130200821e-07,8.02601653010713,7.797533521508634e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,4,5.422250999137101e-11,7.876904471104343,1.5260618607789018e-12,4.500807145556604,1.0123862944704698e-14,7.859319102445667,1.005660469480194e-12,2.0000013112932384,1.0781355888957658e-07,8.02601653010713,7.580759858025407e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,5,5.439980030642745e-11,7.876904471104343,1.5309845150394808e-12,4.500812276060227,1.015738494494393e-14,7.859319102445667,1.0090393333916695e-12,2.0000013112932384,1.0817159354737754e-07,8.02601653010713,7.6059344957773134e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,6,5.580018659006461e-11,7.876904471104343,1.5704114599648861e-12,4.500857093065597,1.0428235856915593e-14,7.859319102445667,1.0364690832521919e-12,2.0000013112932384,1.1106048927215942e-07,8.02601653010713,7.809062931498585e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,7,5.573909909211681e-11,7.876904471104343,1.5686831816564072e-12,4.5008548701881175,1.0416404944896764e-14,7.859319102445667,1.035249633486763e-12,2.0000013112932384,1.1093440674388172e-07,8.02601653010713,7.800197929343839e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,8,5.698928087085501e-11,7.876904471104343,1.6035199421304783e-12,4.50090674678905,1.0659363878583636e-14,7.859319102445667,1.060024701869074e-12,2.0000013112932384,1.1352621382469753e-07,8.026016530107132,7.982435373995156e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,9,5.5579668819403886e-11,7.876904471104343,1.5642268127088381e-12,4.500849477824126,1.0385672822769112e-14,7.859319102445667,1.03213966097856e-12,2.0000013112932384,1.1060672835660795e-07,8.02601653010713,7.77715787289822e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,10,5.6220976459451295e-11,7.876904471104343,1.582176626297808e-12,4.500869872058516,1.0508660553289751e-14,7.859319102445667,1.0446270645206456e-12,2.0000013112932384,1.1192100707503918e-07,8.02601653010713,7.869568672486832e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,11,5.583347290338021e-11,7.876904471104343,1.5712805187879544e-12,4.500855871493135,1.0433311241773924e-14,7.859319102445667,1.0369594591496267e-12,2.0000013112932384,1.1111509244225099e-07,8.02601653010713,7.81290260026755e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,12,5.657442785206343e-11,7.876904471104343,1.5920689374278021e-12,4.500887691086579,1.0578702172115008e-14,7.859319102445667,1.051813676460546e-12,2.0000013112932384,1.1266684857344748e-07,8.02601653010713,7.922011493910055e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,13,4.9765331125109865e-11,7.876904471104343,1.3972201600985061e-12,4.500708259861087,9.25375628941723e-15,7.859319102445667,9.183561087945977e-13,2.0000013112932384,9.852913959594482e-08,8.026016530107126,6.927939395775877e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,14,4.8262112285519316e-11,7.876904471104338,1.2683723947429049e-12,4.503710236791333,8.483362393310525e-15,7.859319102445665,8.486132163681274e-13,2.0000013112932415,9.037545976391453e-08,8.026016530107107,6.354614590651656e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,15,5.6768389474668116e-11,7.876904471104343,1.5974344350452276e-12,4.500891884716665,1.0615074000900756e-14,7.859319102445667,1.055452785434437e-12,2.0000013112932384,1.130537957520732e-07,8.02601653010713,7.949218311208991e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,16,5.6768636790639304e-11,7.876904471104343,1.5974546315549183e-12,4.500891886289519,1.0615118835905706e-14,7.859319102445667,1.0554717697938308e-12,2.0000013112932384,1.1305446968838854e-07,8.02601653010713,7.949265350775305e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,17,5.517772828263671e-11,7.876904471104343,1.5528207772926634e-12,4.500836414967587,1.0307175776608333e-14,7.859319102445667,1.0241665726296426e-12,2.0000013112932384,1.0976836295836447e-07,8.02601653010713,7.718208979528001e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,18,5.144046489428033e-11,7.876904471104343,1.4475993585848944e-12,4.500722490562414,9.587985629434002e-15,7.859319102445667,9.515874838582293e-13,2.0000013112932384,1.0209978178732157e-07,8.026016530107128,7.1790043058318804e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,19,5.516691048982147e-11,7.876904471104343,1.5526183361925053e-12,4.500836417847005,1.030579956097976e-14,7.859319102445667,1.0240636565912719e-12,2.0000013112932384,1.099917866232441e-07,8.02601653010713,7.73392149244407e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,20,5.585258566891201e-11,7.876904471104343,1.5718244729016874e-12,4.500857911587152,1.0437669606873152e-14,7.859319102445667,1.0374021113530751e-12,2.0000013112932384,1.1129876475269858e-07,8.02601653010713,7.825818702098213e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,21,1.1297732459514201e-05,7.876904471104343,-5.1415284603621785e-12,4.502010760027507,1.0037930555857244e-15,7.859319102445667,-5.232558648095857e-12,2.0000013112932384,0.4552271643958441,8.02601653010711,32.01442864099369
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,22,5.3590246104778243e-11,7.876904471104343,1.5082277626130366e-12,4.500787834376492,1.0001990981096573e-14,7.859319102445667,9.933253360068371e-13,2.0000013112932384,1.0685323211717302e-07,8.02601653010713,7.5132402036936875e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,23,5.679710153624872e-11,7.876904471104343,1.5982099085045452e-12,4.500894374283637,1.0620843476187452e-14,7.859319102445667,1.0560541619294464e-12,2.0000013112932384,1.1321585884888696e-07,8.026016530107132,7.960614276025999e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,24,5.5881574083035184e-11,7.876904471104343,1.572625793583668e-12,4.5008592707012705,1.0443188609441107e-14,7.859319102445667,1.0379753260027028e-12,2.0000013112932384,1.1121918265225764e-07,8.02601653010713,7.820221730085335e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,25,5.2304713632114754e-11,7.876904471104343,1.4719641304024528e-12,4.500748901747733,9.75417062651537e-15,7.859319102445667,9.68337090472561e-13,2.0000013112932384,1.0386975165802599e-07,8.026016530107128,7.3034573971785494e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,26,5.3615538578437264e-11,7.876904471104343,1.5089586521064656e-12,4.500787279498544,1.0006455672601293e-14,7.859319102445667,9.937894259257135e-13,2.0000013112932384,1.065616632574502e-07,8.02601653010713,7.492734832721606e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,27,5.4985359780141034e-11,7.876904471104343,1.5475071026277063e-12,4.500829258201057,1.027020051892497e-14,7.859319102445667,1.0204570124262359e-12,2.0000013112932384,1.0937371530290732e-07,8.02601653010713,7.690460453625413e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,28,5.1556934250361846e-11,7.876904471104343,1.4507980973839995e-12,4.5007261895857535,9.609762988420438e-15,7.859319102445667,9.537717731767805e-13,2.0000013112932384,1.023311928957098e-07,8.026016530107128,7.195276157106619e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,29,5.677577689401619e-11,7.876904471104343,1.5974285974195814e-12,4.500920407825904,1.0622657974225933e-14,7.859319102445667,1.056667579603582e-12,2.0000013112932384,1.1313907418424396e-07,8.026016530107132,7.955214017526902e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,30,4.865730446113642e-11,7.876904471104343,1.3688034840038567e-12,4.500628170760247,9.04973457278892e-15,7.859319102445667,8.973131216261662e-13,2.0000013112932384,9.63598463759143e-08,8.026016530107126,6.775410018424939e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,31,5.3934586085348715e-11,7.876904471104343,1.5179530857471695e-12,4.500797203320652,1.0067901196503372e-14,7.859319102445667,1.0000086946971514e-12,2.0000013112932384,1.0721522965578667e-07,8.02601653010713,7.538689915449161e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,32,4.496157561896254e-11,7.876904471104343,1.2630861237449336e-12,4.5004885234207,8.328520471634167e-15,7.859319102445667,8.246718294854468e-13,2.000001311293238,8.867684948201037e-08,8.026016530107125,6.235192461815785e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,33,4.3806032230115144e-11,7.876904471104343,1.2320770910766709e-12,4.500366687636733,8.10576736711985e-15,7.859319102445667,8.017636106943523e-13,2.000001311293238,8.63011173699231e-08,8.026016530107125,6.068146734314072e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,34,5.4368715295598275e-11,7.876904471104343,1.5312105236157916e-12,4.5007910602181305,1.0155785083589012e-14,7.859319102445667,1.0087066450169555e-12,2.0000013112932384,1.0815363419571493e-07,8.02601653010713,7.6046719551405975e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,35,0.016643438784152385,7.876904471104343,-9.194055576787174e-14,4.546358946359104,4.242263885076703e-17,7.859319102445667,-9.347910879445127e-14,2.0000013112932384,3.702087112371207,8.02601653010711,8.164330550078616e-07
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,36,3.415429528072421,7.876904471104485,1.1994925474552404e-11,4.500761443443632,7.996670397313824e-14,7.859319102445762,8.007966697573492e-12,2.000001311293371,0.011398303516383894,8.02601653010714,2.912331011634675e-05
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,37,2.538609900221069e-09,7.876904471105107,7.717364110201719e-11,4.581963499832295,4.866282902082154e-13,7.859319102446061,4.945715349273796e-11,2.0000013112932384,1.0006717821905913e-09,8.026016530106935,2.3333302475021357e-12
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,38,4.692899871963842e-09,7.87690447110393,1.447700254459829e-10,4.4925993344793484,1.0230406020738068e-12,7.859319102445117,1.0566570399143776e-10,2.0000013112932375,-1.3660744244700165e-12,8.026016530107178,6.3452746422449565e-09
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,39,3.018478626170207e-11,7.876904471104344,8.445774824326623e-13,4.499849726225777,5.47936660856501e-15,7.85931910244567,4.415478326127337e-13,2.000001311293243,5.8257886906617766e-08,8.02601653010711,4.096312293496096e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,40,9.101743323137381e-11,7.876904471104334,1.058647653444313e-11,4.501324222246724,1.61258570739426e-14,7.85931910244566,9.766312036484474e-12,2.0000013112932407,1.7184927105970285e-07,8.026016530107109,1.208372185605452e-05
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,41,2.932043225348873e-11,7.876904471104345,6.491096299670048e-13,4.499969609358319,5.329387925141626e-15,7.859319102445668,5.24529176158772e-13,2.0000013112932433,5.666123008576171e-08,8.02601653010711,3.984075294542519e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,42,2.9899755119160785e-11,7.876904471104341,8.174890622436388e-13,4.504629187609704,5.469906692742904e-15,7.8593191024456655,5.47628431960496e-13,2.000001311293232,5.836588851646138e-08,8.026016530107114,4.103925311760369e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,43,5.975847961643535e-11,7.876904471104343,1.6791123562048898e-12,4.507188820629579,1.112720090804371e-14,7.859319102445667,1.10886684662847e-12,2.0000013112932384,1.1882374174356855e-07,8.026016530107132,8.354922766062815e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,44,3.344298599498934e-11,7.87690447110434,9.251256386595015e-13,4.508682159801889,6.123080733868822e-15,7.859319102445665,6.106056146049409e-13,2.0000013112932336,6.545148637294823e-08,8.026016530107114,4.602125235253374e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,45,3.473356275417291e-11,7.87690447110434,9.609786065889082e-13,4.503184840572738,6.382032304917079e-15,7.859319102445665,6.355244746216941e-13,2.0000013112932336,6.808928872985798e-08,8.026016530107112,4.7876048882710595e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,46,3.076847965813508e-11,7.876904471104341,8.394515399830949e-13,4.519379300239313,5.569235104576467e-15,7.859319102445665,5.579084653196614e-13,2.000001311293233,5.97762218627967e-08,8.026016530107118,4.203079470009659e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,47,3.178081235642392e-11,7.876904471104342,8.547179513109246e-13,4.504741076893612,5.669985153782237e-15,7.859319102445667,5.645640867607209e-13,2.0000013112932455,4.363988347833502e-08,8.02601653010711,3.0682977140930884e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,48,5.6472012578631526e-11,7.876904471104343,1.579976875151412e-12,4.503973158404365,1.0523772430852479e-14,7.859319102445667,1.0496821373492181e-12,2.0000013112932384,1.1220149114455116e-07,8.02601653010713,7.889280776877196e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,49,8.43436019266944e-11,7.87690447110434,2.2956705508881488e-12,4.501249493951945,1.5265667128901902e-14,7.8593191024456655,1.5189979605919513e-12,2.0000013112932242,1.627745391515631e-07,8.026016530107118,1.1445260494714129e-05
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,50,1.3588479689177254e-11,7.876904471104343,3.683643994272755e-13,4.505540858504447,2.4412230762039683e-15,7.859319102445667,2.43203491138115e-13,2.0000013112932384,2.227000432171115e-08,8.02601653010711,1.565841586099149e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,51,1.2763107304948685e-08,7.876904471108749,4.2153000250616793e-10,4.525763893600779,2.7566440283129058e-12,7.859319102449583,2.758666014206175e-10,2.000001311297363,6.749716212149119e-09,8.026016530107219,4.483711565411407e-12
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,52,4.076243385578907e-09,7.876904471104334,1.0597327900068639e-10,4.487914754869814,8.618984889268831e-13,7.859319102445477,1.1096144557700007e-10,2.0000013112931,1.1800001209073635e-10,8.026016530107645,2.1017085748984302e-09
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,53,3.383660174418299e-11,7.876904471104341,9.359293162616457e-13,4.502280238197091,6.2179541859862876e-15,7.859319102445665,6.189716523048763e-13,2.0000013112932336,6.629730681389163e-08,8.026016530107114,4.661601115338771e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,54,5.697390959093426e-11,7.876904471104343,1.6028262029037832e-12,4.500944266167707,1.0659598059112305e-14,7.859319102445667,1.0604114811710163e-12,2.0000013112932384,1.1316011695054178e-07,8.026016530107132,7.95668974657686e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,55,8.528557515382786e-10,7.876904471104222,2.5126698288550375e-11,4.502772684819688,1.6687926179997864e-13,7.859319102445535,1.6612154597022222e-11,2.000001311293019,2.5012323684320846e-08,8.02601653010707,1.740130586836982e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,56,3.0566305149006665e-11,7.876904471104343,8.260011152224635e-13,4.511245781578317,5.4614371456488156e-15,7.859319102445667,5.449385742629084e-13,2.0000013112932447,4.614738323032283e-08,8.02601653010711,3.2446505628805963e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,57,5.740415340760351e-11,7.876904471104343,1.614874935339775e-12,4.500959495092644,1.0739816347780838e-14,7.859319102445667,1.0683824213416654e-12,2.0000013112932384,1.1438954570679779e-07,8.026016530107132,8.043140052002014e-06
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,58,5.688592992431508e-11,7.876904471104343,1.6003810639163908e-12,4.500926197606895,1.064338542766587e-14,7.859319102445667,1.0587792289310155e-12,2.0000013112932384,1.1336047811632387e-07,8.026016530107132,7.970781608349843e-06
